trip_id,organization_name,is_operator
121120000306073603,Nobina Sverige AB,1
121120000306073638,Nobina Sverige AB,1
121120000306073848,Nobina Sverige AB,1
121120000306073953,Nobina Sverige AB,1
121120000306073988,Nobina Sverige AB,1
121120000306074198,Nobina Sverige AB,1
121120000306074723,Nobina Sverige AB,1
121120000306075038,Nobina Sverige AB,1
121120000306075248,Nobina Sverige AB,1
121120000306075528,Nobina Sverige AB,1
121120000306075563,Nobina Sverige AB,1
121120000306075598,Nobina Sverige AB,1
121120000306075948,Nobina Sverige AB,1
121120000306076123,Nobina Sverige AB,1
121120000306076158,Nobina Sverige AB,1
121120000306076193,Nobina Sverige AB,1
121120000306076298,Nobina Sverige AB,1
121120000306076479,Nobina Sverige AB,1
121120000306076915,Nobina Sverige AB,1
121120000306077300,Nobina Sverige AB,1
121120000306077370,Nobina Sverige AB,1
121120000306077422,Nobina Sverige AB,1
121120000306077632,Nobina Sverige AB,1
121120000306077807,Nobina Sverige AB,1
121120000306077842,Nobina Sverige AB,1
121120000306078017,Nobina Sverige AB,1
121120000306078157,Nobina Sverige AB,1
121120000306078297,Nobina Sverige AB,1
121120000306078332,Nobina Sverige AB,1
121120000306078577,Nobina Sverige AB,1
121120000306078682,Nobina Sverige AB,1
121120000306078927,Nobina Sverige AB,1
121120000306079067,Nobina Sverige AB,1
121120000306079312,Nobina Sverige AB,1
121120000306079417,Nobina Sverige AB,1
121120000306079662,Nobina Sverige AB,1
121120000306079767,Nobina Sverige AB,1
121120000306079872,Nobina Sverige AB,1
121120000306072097,Nobina Sverige AB,1
121120000306072132,Nobina Sverige AB,1
121120000306072203,Nobina Sverige AB,1
121120000306072378,Nobina Sverige AB,1
121120000306072623,Nobina Sverige AB,1
121120000306072763,Nobina Sverige AB,1
121120000306072973,Nobina Sverige AB,1
121120000306073078,Nobina Sverige AB,1
121120000306073113,Nobina Sverige AB,1
121120000306073218,Nobina Sverige AB,1
121120000306073253,Nobina Sverige AB,1
121120000306073428,Nobina Sverige AB,1
121120000306073918,Nobina Sverige AB,1
121120000306074128,Nobina Sverige AB,1
121120000306074268,Nobina Sverige AB,1
121120000306074478,Nobina Sverige AB,1
121120000306074513,Nobina Sverige AB,1
121120000306074618,Nobina Sverige AB,1
121120000306074688,Nobina Sverige AB,1
121120000306074758,Nobina Sverige AB,1
121120000306074793,Nobina Sverige AB,1
121120000306074828,Nobina Sverige AB,1
121120000306074898,Nobina Sverige AB,1
121120000306075003,Nobina Sverige AB,1
121120000306075283,Nobina Sverige AB,1
121120000306075423,Nobina Sverige AB,1
121120000306075458,Nobina Sverige AB,1
121120000306075493,Nobina Sverige AB,1
121120000306075633,Nobina Sverige AB,1
121120000306075668,Nobina Sverige AB,1
121120000306075703,Nobina Sverige AB,1
121120000306075808,Nobina Sverige AB,1
121120000306075878,Nobina Sverige AB,1
121120000306076018,Nobina Sverige AB,1
121120000306076263,Nobina Sverige AB,1
121120000306076409,Nobina Sverige AB,1
121120000306076514,Nobina Sverige AB,1
121120000306076584,Nobina Sverige AB,1
121120000306076619,Nobina Sverige AB,1
121120000306076654,Nobina Sverige AB,1
121120000306076810,Nobina Sverige AB,1
121120000306077090,Nobina Sverige AB,1
121120000306077160,Nobina Sverige AB,1
121120000306077195,Nobina Sverige AB,1
121120000306077230,Nobina Sverige AB,1
121120000306077597,Nobina Sverige AB,1
121120000306077702,Nobina Sverige AB,1
121120000306077772,Nobina Sverige AB,1
121120000306077947,Nobina Sverige AB,1
121120000306078122,Nobina Sverige AB,1
121120000306078227,Nobina Sverige AB,1
121120000306078367,Nobina Sverige AB,1
121120000306078402,Nobina Sverige AB,1
121120000306078472,Nobina Sverige AB,1
121120000306078752,Nobina Sverige AB,1
121120000306078857,Nobina Sverige AB,1
121120000306078962,Nobina Sverige AB,1
121120000306079382,Nobina Sverige AB,1
121120000306079452,Nobina Sverige AB,1
121120000306079487,Nobina Sverige AB,1
121120000306079732,Nobina Sverige AB,1
121120000306079802,Nobina Sverige AB,1
121120000306079837,Nobina Sverige AB,1
121120000306072413,Nobina Sverige AB,1
121120000306072483,Nobina Sverige AB,1
121120000306072518,Nobina Sverige AB,1
121120000306072553,Nobina Sverige AB,1
121120000306072588,Nobina Sverige AB,1
121120000306072693,Nobina Sverige AB,1
121120000306072728,Nobina Sverige AB,1
121120000306072798,Nobina Sverige AB,1
121120000306072903,Nobina Sverige AB,1
121120000306073288,Nobina Sverige AB,1
121120000306073323,Nobina Sverige AB,1
121120000306072238,Nobina Sverige AB,1
121120000306072273,Nobina Sverige AB,1
121120000306072308,Nobina Sverige AB,1
121120000306072938,Nobina Sverige AB,1
121120000306073008,Nobina Sverige AB,1
121120000306073043,Nobina Sverige AB,1
121120000306073358,Nobina Sverige AB,1
121120000306073393,Nobina Sverige AB,1
121120000306073498,Nobina Sverige AB,1
121120000306073743,Nobina Sverige AB,1
121120000306073778,Nobina Sverige AB,1
121120000306073813,Nobina Sverige AB,1
121120000306073883,Nobina Sverige AB,1
121120000306074023,Nobina Sverige AB,1
121120000306074058,Nobina Sverige AB,1
121120000306074303,Nobina Sverige AB,1
121120000306074373,Nobina Sverige AB,1
121120000306074653,Nobina Sverige AB,1
121120000306073673,Nobina Sverige AB,1
121120000306073708,Nobina Sverige AB,1
121120000306074093,Nobina Sverige AB,1
121120000306074163,Nobina Sverige AB,1
121120000306074233,Nobina Sverige AB,1
121120000306074338,Nobina Sverige AB,1
121120000306074408,Nobina Sverige AB,1
121120000306074443,Nobina Sverige AB,1
121120000306074548,Nobina Sverige AB,1
121120000306074583,Nobina Sverige AB,1
121120000306074968,Nobina Sverige AB,1
121120000306075073,Nobina Sverige AB,1
121120000306075143,Nobina Sverige AB,1
121120000306075213,Nobina Sverige AB,1
121120000306075388,Nobina Sverige AB,1
121120000306075913,Nobina Sverige AB,1
121120000306075983,Nobina Sverige AB,1
121120000306076053,Nobina Sverige AB,1
121120000306076228,Nobina Sverige AB,1
121120000306076368,Nobina Sverige AB,1
121120000306076444,Nobina Sverige AB,1
121120000306076732,Nobina Sverige AB,1
121120000306076771,Nobina Sverige AB,1
121120000306076880,Nobina Sverige AB,1
121120000306076985,Nobina Sverige AB,1
121120000306077125,Nobina Sverige AB,1
121120000306077265,Nobina Sverige AB,1
121120000306077667,Nobina Sverige AB,1
121120000306077877,Nobina Sverige AB,1
121120000306078052,Nobina Sverige AB,1
121120000306078087,Nobina Sverige AB,1
121120000306078437,Nobina Sverige AB,1
121120000306078647,Nobina Sverige AB,1
121120000306078997,Nobina Sverige AB,1
121120000306079137,Nobina Sverige AB,1
121120000306079242,Nobina Sverige AB,1
121120000306079277,Nobina Sverige AB,1
121120000306079522,Nobina Sverige AB,1
121120000306079627,Nobina Sverige AB,1
121120000306074863,Nobina Sverige AB,1
121120000306074933,Nobina Sverige AB,1
121120000306075108,Nobina Sverige AB,1
121120000306075178,Nobina Sverige AB,1
121120000306075318,Nobina Sverige AB,1
121120000306075353,Nobina Sverige AB,1
121120000306075738,Nobina Sverige AB,1
121120000306075773,Nobina Sverige AB,1
121120000306075843,Nobina Sverige AB,1
121120000306076088,Nobina Sverige AB,1
121120000306076333,Nobina Sverige AB,1
121120000306076549,Nobina Sverige AB,1
121120000306076693,Nobina Sverige AB,1
121120000306076845,Nobina Sverige AB,1
121120000306076950,Nobina Sverige AB,1
121120000306077020,Nobina Sverige AB,1
121120000306077055,Nobina Sverige AB,1
121120000306077335,Nobina Sverige AB,1
121120000306077457,Nobina Sverige AB,1
121120000306077492,Nobina Sverige AB,1
121120000306077562,Nobina Sverige AB,1
121120000306077737,Nobina Sverige AB,1
121120000306077912,Nobina Sverige AB,1
121120000306077982,Nobina Sverige AB,1
121120000306078192,Nobina Sverige AB,1
121120000306078262,Nobina Sverige AB,1
121120000306078507,Nobina Sverige AB,1
121120000306078542,Nobina Sverige AB,1
121120000306078612,Nobina Sverige AB,1
121120000306078717,Nobina Sverige AB,1
121120000306078787,Nobina Sverige AB,1
121120000306078822,Nobina Sverige AB,1
121120000306078892,Nobina Sverige AB,1
121120000306079032,Nobina Sverige AB,1
121120000306079102,Nobina Sverige AB,1
121120000306079172,Nobina Sverige AB,1
121120000306079207,Nobina Sverige AB,1
121120000306079347,Nobina Sverige AB,1
121120000306079557,Nobina Sverige AB,1
121120000306079592,Nobina Sverige AB,1
121120000306079697,Nobina Sverige AB,1
121120000305662338,Nobina Sverige AB,1
121120000305662361,Nobina Sverige AB,1
121120000305662568,Nobina Sverige AB,1
121120000305662614,Nobina Sverige AB,1
121120000305662729,Nobina Sverige AB,1
121120000305662867,Nobina Sverige AB,1
121120000305662959,Nobina Sverige AB,1
121120000305663028,Nobina Sverige AB,1
121120000305668904,Nobina Sverige AB,1
121120000305668927,Nobina Sverige AB,1
121120000305668996,Nobina Sverige AB,1
121120000305669065,Nobina Sverige AB,1
121120000305669134,Nobina Sverige AB,1
121120000305668835,Nobina Sverige AB,1
121120000305668950,Nobina Sverige AB,1
121120000305027223,Nobina Sverige AB,1
121120000305027272,Nobina Sverige AB,1
121120000305027419,Nobina Sverige AB,1
121120000305027566,Nobina Sverige AB,1
121120000305027615,Nobina Sverige AB,1
121120000305027762,Nobina Sverige AB,1
121120000305027811,Nobina Sverige AB,1
121120000305027860,Nobina Sverige AB,1
121120000305028606,Nobina Sverige AB,1
121120000305028753,Nobina Sverige AB,1
121120000305028802,Nobina Sverige AB,1
121120000305029145,Nobina Sverige AB,1
121120000305029243,Nobina Sverige AB,1
121120000305029488,Nobina Sverige AB,1
121120000305029684,Nobina Sverige AB,1
121120000305030174,Nobina Sverige AB,1
121120000305030566,Nobina Sverige AB,1
121120000305030860,Nobina Sverige AB,1
121120000305031105,Nobina Sverige AB,1
121120000305031203,Nobina Sverige AB,1
121120000305031840,Nobina Sverige AB,1
121120000305031889,Nobina Sverige AB,1
121120000305031987,Nobina Sverige AB,1
121120000305032134,Nobina Sverige AB,1
121120000305032232,Nobina Sverige AB,1
121120000305032281,Nobina Sverige AB,1
121120000305032771,Nobina Sverige AB,1
121120000305033016,Nobina Sverige AB,1
121120000305033359,Nobina Sverige AB,1
121120000305033653,Nobina Sverige AB,1
121120000305033751,Nobina Sverige AB,1
121120000305033898,Nobina Sverige AB,1
121120000305034094,Nobina Sverige AB,1
121120000305034241,Nobina Sverige AB,1
121120000305034290,Nobina Sverige AB,1
121120000305034437,Nobina Sverige AB,1
121120000305034682,Nobina Sverige AB,1
121120000305035025,Nobina Sverige AB,1
121120000305035623,Nobina Sverige AB,1
121120000305027321,Nobina Sverige AB,1
121120000305027664,Nobina Sverige AB,1
121120000305027713,Nobina Sverige AB,1
121120000305027958,Nobina Sverige AB,1
121120000305028154,Nobina Sverige AB,1
121120000305028203,Nobina Sverige AB,1
121120000305028324,Nobina Sverige AB,1
121120000305028704,Nobina Sverige AB,1
121120000305028900,Nobina Sverige AB,1
121120000305028949,Nobina Sverige AB,1
121120000305029096,Nobina Sverige AB,1
121120000305029586,Nobina Sverige AB,1
121120000305029635,Nobina Sverige AB,1
121120000305029880,Nobina Sverige AB,1
121120000305029978,Nobina Sverige AB,1
121120000305030027,Nobina Sverige AB,1
121120000305030223,Nobina Sverige AB,1
121120000305030272,Nobina Sverige AB,1
121120000305030419,Nobina Sverige AB,1
121120000305030517,Nobina Sverige AB,1
121120000305030811,Nobina Sverige AB,1
121120000305030909,Nobina Sverige AB,1
121120000305031154,Nobina Sverige AB,1
121120000305031252,Nobina Sverige AB,1
121120000305031448,Nobina Sverige AB,1
121120000305031546,Nobina Sverige AB,1
121120000305031595,Nobina Sverige AB,1
121120000305027468,Nobina Sverige AB,1
121120000305028056,Nobina Sverige AB,1
121120000305028105,Nobina Sverige AB,1
121120000305028498,Nobina Sverige AB,1
121120000305028557,Nobina Sverige AB,1
121120000305028851,Nobina Sverige AB,1
121120000305029341,Nobina Sverige AB,1
121120000305029831,Nobina Sverige AB,1
121120000305030125,Nobina Sverige AB,1
121120000305030321,Nobina Sverige AB,1
121120000305030468,Nobina Sverige AB,1
121120000305030762,Nobina Sverige AB,1
121120000305031007,Nobina Sverige AB,1
121120000305031056,Nobina Sverige AB,1
121120000305032036,Nobina Sverige AB,1
121120000305032379,Nobina Sverige AB,1
121120000305032526,Nobina Sverige AB,1
121120000305032624,Nobina Sverige AB,1
121120000305032673,Nobina Sverige AB,1
121120000305032722,Nobina Sverige AB,1
121120000305032869,Nobina Sverige AB,1
121120000305033163,Nobina Sverige AB,1
121120000305033261,Nobina Sverige AB,1
121120000305033310,Nobina Sverige AB,1
121120000305033947,Nobina Sverige AB,1
121120000305034045,Nobina Sverige AB,1
121120000305034192,Nobina Sverige AB,1
121120000305034339,Nobina Sverige AB,1
121120000305034633,Nobina Sverige AB,1
121120000305034731,Nobina Sverige AB,1
121120000305034878,Nobina Sverige AB,1
121120000305035221,Nobina Sverige AB,1
121120000305035564,Nobina Sverige AB,1
121120000305035741,Nobina Sverige AB,1
121120000305031644,Nobina Sverige AB,1
121120000305032085,Nobina Sverige AB,1
121120000305032183,Nobina Sverige AB,1
121120000305032330,Nobina Sverige AB,1
121120000305032428,Nobina Sverige AB,1
121120000305032477,Nobina Sverige AB,1
121120000305032820,Nobina Sverige AB,1
121120000305032918,Nobina Sverige AB,1
121120000305033114,Nobina Sverige AB,1
121120000305033555,Nobina Sverige AB,1
121120000305033604,Nobina Sverige AB,1
121120000305033800,Nobina Sverige AB,1
121120000305033996,Nobina Sverige AB,1
121120000305034143,Nobina Sverige AB,1
121120000305034388,Nobina Sverige AB,1
121120000305034535,Nobina Sverige AB,1
121120000305034584,Nobina Sverige AB,1
121120000305034780,Nobina Sverige AB,1
121120000305034829,Nobina Sverige AB,1
121120000305034976,Nobina Sverige AB,1
121120000305035074,Nobina Sverige AB,1
121120000305035123,Nobina Sverige AB,1
121120000305035172,Nobina Sverige AB,1
121120000305035270,Nobina Sverige AB,1
121120000305035319,Nobina Sverige AB,1
121120000305035682,Nobina Sverige AB,1
121120000305035859,Nobina Sverige AB,1
121120000305027370,Nobina Sverige AB,1
121120000305027517,Nobina Sverige AB,1
121120000305027909,Nobina Sverige AB,1
121120000305028007,Nobina Sverige AB,1
121120000305028266,Nobina Sverige AB,1
121120000305028382,Nobina Sverige AB,1
121120000305028440,Nobina Sverige AB,1
121120000305028655,Nobina Sverige AB,1
121120000305028998,Nobina Sverige AB,1
121120000305029047,Nobina Sverige AB,1
121120000305029194,Nobina Sverige AB,1
121120000305029292,Nobina Sverige AB,1
121120000305029390,Nobina Sverige AB,1
121120000305029439,Nobina Sverige AB,1
121120000305029537,Nobina Sverige AB,1
121120000305029733,Nobina Sverige AB,1
121120000305029782,Nobina Sverige AB,1
121120000305029929,Nobina Sverige AB,1
121120000305030076,Nobina Sverige AB,1
121120000305030370,Nobina Sverige AB,1
121120000305030615,Nobina Sverige AB,1
121120000305030664,Nobina Sverige AB,1
121120000305030713,Nobina Sverige AB,1
121120000305030958,Nobina Sverige AB,1
121120000305031301,Nobina Sverige AB,1
121120000305031350,Nobina Sverige AB,1
121120000305031399,Nobina Sverige AB,1
121120000305031497,Nobina Sverige AB,1
121120000305031693,Nobina Sverige AB,1
121120000305031742,Nobina Sverige AB,1
121120000305031791,Nobina Sverige AB,1
121120000305031938,Nobina Sverige AB,1
121120000305032575,Nobina Sverige AB,1
121120000305032967,Nobina Sverige AB,1
121120000305033065,Nobina Sverige AB,1
121120000305033212,Nobina Sverige AB,1
121120000305033408,Nobina Sverige AB,1
121120000305033457,Nobina Sverige AB,1
121120000305033506,Nobina Sverige AB,1
121120000305033702,Nobina Sverige AB,1
121120000305033849,Nobina Sverige AB,1
121120000305034486,Nobina Sverige AB,1
121120000305034927,Nobina Sverige AB,1
121120000305035368,Nobina Sverige AB,1
121120000305035417,Nobina Sverige AB,1
121120000305035466,Nobina Sverige AB,1
121120000305035515,Nobina Sverige AB,1
121120000305035800,Nobina Sverige AB,1
121120000305035957,Nobina Sverige AB,1
121120000305036202,Nobina Sverige AB,1
121120000305036653,Nobina Sverige AB,1
121120000305037428,Nobina Sverige AB,1
121120000305037673,Nobina Sverige AB,1
121120000305037820,Nobina Sverige AB,1
121120000305037984,Nobina Sverige AB,1
121120000305038216,Nobina Sverige AB,1
121120000305038618,Nobina Sverige AB,1
121120000305038716,Nobina Sverige AB,1
121120000305039157,Nobina Sverige AB,1
121120000305039304,Nobina Sverige AB,1
121120000305039402,Nobina Sverige AB,1
121120000305039451,Nobina Sverige AB,1
121120000305039500,Nobina Sverige AB,1
121120000305039598,Nobina Sverige AB,1
121120000305039647,Nobina Sverige AB,1
121120000305040235,Nobina Sverige AB,1
121120000305040388,Nobina Sverige AB,1
121120000305040682,Nobina Sverige AB,1
121120000305040780,Nobina Sverige AB,1
121120000305041025,Nobina Sverige AB,1
121120000305041368,Nobina Sverige AB,1
121120000305041417,Nobina Sverige AB,1
121120000305041515,Nobina Sverige AB,1
121120000305041729,Nobina Sverige AB,1
121120000305041876,Nobina Sverige AB,1
121120000305042219,Nobina Sverige AB,1
121120000305042807,Nobina Sverige AB,1
121120000305042856,Nobina Sverige AB,1
121120000305042954,Nobina Sverige AB,1
121120000305043444,Nobina Sverige AB,1
121120000305043542,Nobina Sverige AB,1
121120000305043591,Nobina Sverige AB,1
121120000305044032,Nobina Sverige AB,1
121120000305044081,Nobina Sverige AB,1
121120000305044179,Nobina Sverige AB,1
121120000305044228,Nobina Sverige AB,1
121120000305044277,Nobina Sverige AB,1
121120000305036006,Nobina Sverige AB,1
121120000305036153,Nobina Sverige AB,1
121120000305036251,Nobina Sverige AB,1
121120000305036447,Nobina Sverige AB,1
121120000305036496,Nobina Sverige AB,1
121120000305036545,Nobina Sverige AB,1
121120000305036594,Nobina Sverige AB,1
121120000305036771,Nobina Sverige AB,1
121120000305036938,Nobina Sverige AB,1
121120000305037134,Nobina Sverige AB,1
121120000305037232,Nobina Sverige AB,1
121120000305037281,Nobina Sverige AB,1
121120000305037330,Nobina Sverige AB,1
121120000305037477,Nobina Sverige AB,1
121120000305037526,Nobina Sverige AB,1
121120000305038042,Nobina Sverige AB,1
121120000305038100,Nobina Sverige AB,1
121120000305038275,Nobina Sverige AB,1
121120000305038912,Nobina Sverige AB,1
121120000305038961,Nobina Sverige AB,1
121120000305035908,Nobina Sverige AB,1
121120000305036349,Nobina Sverige AB,1
121120000305036712,Nobina Sverige AB,1
121120000305036987,Nobina Sverige AB,1
121120000305037036,Nobina Sverige AB,1
121120000305037085,Nobina Sverige AB,1
121120000305037771,Nobina Sverige AB,1
121120000305037869,Nobina Sverige AB,1
121120000305038158,Nobina Sverige AB,1
121120000305038373,Nobina Sverige AB,1
121120000305038520,Nobina Sverige AB,1
121120000305038765,Nobina Sverige AB,1
121120000305038814,Nobina Sverige AB,1
121120000305039206,Nobina Sverige AB,1
121120000305039255,Nobina Sverige AB,1
121120000305039353,Nobina Sverige AB,1
121120000305039696,Nobina Sverige AB,1
121120000305039745,Nobina Sverige AB,1
121120000305039794,Nobina Sverige AB,1
121120000305040088,Nobina Sverige AB,1
121120000305040137,Nobina Sverige AB,1
121120000305040186,Nobina Sverige AB,1
121120000305040339,Nobina Sverige AB,1
121120000305040535,Nobina Sverige AB,1
121120000305040584,Nobina Sverige AB,1
121120000305040927,Nobina Sverige AB,1
121120000305041074,Nobina Sverige AB,1
121120000305041123,Nobina Sverige AB,1
121120000305041631,Nobina Sverige AB,1
121120000305041925,Nobina Sverige AB,1
121120000305042366,Nobina Sverige AB,1
121120000305042611,Nobina Sverige AB,1
121120000305042758,Nobina Sverige AB,1
121120000305042905,Nobina Sverige AB,1
121120000305043003,Nobina Sverige AB,1
121120000305043101,Nobina Sverige AB,1
121120000305043150,Nobina Sverige AB,1
121120000305043199,Nobina Sverige AB,1
121120000305043297,Nobina Sverige AB,1
121120000305043493,Nobina Sverige AB,1
121120000305043640,Nobina Sverige AB,1
121120000305043787,Nobina Sverige AB,1
121120000305043983,Nobina Sverige AB,1
121120000305039059,Nobina Sverige AB,1
121120000305039108,Nobina Sverige AB,1
121120000305039549,Nobina Sverige AB,1
121120000305039843,Nobina Sverige AB,1
121120000305039892,Nobina Sverige AB,1
121120000305039941,Nobina Sverige AB,1
121120000305040290,Nobina Sverige AB,1
121120000305040486,Nobina Sverige AB,1
121120000305040633,Nobina Sverige AB,1
121120000305040976,Nobina Sverige AB,1
121120000305041270,Nobina Sverige AB,1
121120000305041319,Nobina Sverige AB,1
121120000305041466,Nobina Sverige AB,1
121120000305041582,Nobina Sverige AB,1
121120000305041778,Nobina Sverige AB,1
121120000305041827,Nobina Sverige AB,1
121120000305041974,Nobina Sverige AB,1
121120000305042072,Nobina Sverige AB,1
121120000305042121,Nobina Sverige AB,1
121120000305042170,Nobina Sverige AB,1
121120000305042415,Nobina Sverige AB,1
121120000305042464,Nobina Sverige AB,1
121120000305042660,Nobina Sverige AB,1
121120000305043052,Nobina Sverige AB,1
121120000305043738,Nobina Sverige AB,1
121120000305043836,Nobina Sverige AB,1
121120000305036055,Nobina Sverige AB,1
121120000305036104,Nobina Sverige AB,1
121120000305036300,Nobina Sverige AB,1
121120000305036398,Nobina Sverige AB,1
121120000305036830,Nobina Sverige AB,1
121120000305036889,Nobina Sverige AB,1
121120000305037183,Nobina Sverige AB,1
121120000305037379,Nobina Sverige AB,1
121120000305037575,Nobina Sverige AB,1
121120000305037624,Nobina Sverige AB,1
121120000305037722,Nobina Sverige AB,1
121120000305037921,Nobina Sverige AB,1
121120000305038324,Nobina Sverige AB,1
121120000305038422,Nobina Sverige AB,1
121120000305038471,Nobina Sverige AB,1
121120000305038569,Nobina Sverige AB,1
121120000305038667,Nobina Sverige AB,1
121120000305038863,Nobina Sverige AB,1
121120000305039010,Nobina Sverige AB,1
121120000305039990,Nobina Sverige AB,1
121120000305040039,Nobina Sverige AB,1
121120000305040437,Nobina Sverige AB,1
121120000305040731,Nobina Sverige AB,1
121120000305040829,Nobina Sverige AB,1
121120000305040878,Nobina Sverige AB,1
121120000305041172,Nobina Sverige AB,1
121120000305041221,Nobina Sverige AB,1
121120000305041680,Nobina Sverige AB,1
121120000305042023,Nobina Sverige AB,1
121120000305042268,Nobina Sverige AB,1
121120000305042317,Nobina Sverige AB,1
121120000305042513,Nobina Sverige AB,1
121120000305042562,Nobina Sverige AB,1
121120000305042709,Nobina Sverige AB,1
121120000305043248,Nobina Sverige AB,1
121120000305043346,Nobina Sverige AB,1
121120000305043395,Nobina Sverige AB,1
121120000305043689,Nobina Sverige AB,1
121120000305043885,Nobina Sverige AB,1
121120000305043934,Nobina Sverige AB,1
121120000305044130,Nobina Sverige AB,1
121120000305044426,Nobina Sverige AB,1
121120000305044498,Nobina Sverige AB,1
121120000305044618,Nobina Sverige AB,1
121120000305044642,Nobina Sverige AB,1
121120000305044666,Nobina Sverige AB,1
121120000305044714,Nobina Sverige AB,1
121120000305044810,Nobina Sverige AB,1
121120000305045122,Nobina Sverige AB,1
121120000305045194,Nobina Sverige AB,1
121120000305045242,Nobina Sverige AB,1
121120000305045290,Nobina Sverige AB,1
121120000305045338,Nobina Sverige AB,1
121120000305045362,Nobina Sverige AB,1
121120000305045578,Nobina Sverige AB,1
121120000305045626,Nobina Sverige AB,1
121120000305045746,Nobina Sverige AB,1
121120000305045818,Nobina Sverige AB,1
121120000305045845,Nobina Sverige AB,1
121120000305046154,Nobina Sverige AB,1
121120000305046202,Nobina Sverige AB,1
121120000305046226,Nobina Sverige AB,1
121120000305046298,Nobina Sverige AB,1
121120000305046346,Nobina Sverige AB,1
121120000305046370,Nobina Sverige AB,1
121120000305046466,Nobina Sverige AB,1
121120000305046490,Nobina Sverige AB,1
121120000305046586,Nobina Sverige AB,1
121120000305046634,Nobina Sverige AB,1
121120000305046802,Nobina Sverige AB,1
121120000305046966,Nobina Sverige AB,1
121120000305047131,Nobina Sverige AB,1
121120000305047189,Nobina Sverige AB,1
121120000305047309,Nobina Sverige AB,1
121120000305047381,Nobina Sverige AB,1
121120000305047645,Nobina Sverige AB,1
121120000305047693,Nobina Sverige AB,1
121120000305047813,Nobina Sverige AB,1
121120000305047909,Nobina Sverige AB,1
121120000305048029,Nobina Sverige AB,1
121120000305048197,Nobina Sverige AB,1
121120000305048221,Nobina Sverige AB,1
121120000305048245,Nobina Sverige AB,1
121120000305048293,Nobina Sverige AB,1
121120000305048365,Nobina Sverige AB,1
121120000305048677,Nobina Sverige AB,1
121120000305048701,Nobina Sverige AB,1
121120000305048725,Nobina Sverige AB,1
121120000305048917,Nobina Sverige AB,1
121120000305049061,Nobina Sverige AB,1
121120000305049301,Nobina Sverige AB,1
121120000305049325,Nobina Sverige AB,1
121120000305049397,Nobina Sverige AB,1
121120000305049581,Nobina Sverige AB,1
121120000305044378,Nobina Sverige AB,1
121120000305044474,Nobina Sverige AB,1
121120000305044522,Nobina Sverige AB,1
121120000305044546,Nobina Sverige AB,1
121120000305044450,Nobina Sverige AB,1
121120000305044690,Nobina Sverige AB,1
121120000305044738,Nobina Sverige AB,1
121120000305044954,Nobina Sverige AB,1
121120000305045002,Nobina Sverige AB,1
121120000305045026,Nobina Sverige AB,1
121120000305045074,Nobina Sverige AB,1
121120000305045218,Nobina Sverige AB,1
121120000305045410,Nobina Sverige AB,1
121120000305045458,Nobina Sverige AB,1
121120000305045506,Nobina Sverige AB,1
121120000305045530,Nobina Sverige AB,1
121120000305045602,Nobina Sverige AB,1
121120000305045650,Nobina Sverige AB,1
121120000305045674,Nobina Sverige AB,1
121120000305046007,Nobina Sverige AB,1
121120000305044762,Nobina Sverige AB,1
121120000305044858,Nobina Sverige AB,1
121120000305044906,Nobina Sverige AB,1
121120000305045050,Nobina Sverige AB,1
121120000305045146,Nobina Sverige AB,1
121120000305045434,Nobina Sverige AB,1
121120000305045554,Nobina Sverige AB,1
121120000305045698,Nobina Sverige AB,1
121120000305045791,Nobina Sverige AB,1
121120000305045899,Nobina Sverige AB,1
121120000305045953,Nobina Sverige AB,1
121120000305046034,Nobina Sverige AB,1
121120000305046061,Nobina Sverige AB,1
121120000305046514,Nobina Sverige AB,1
121120000305046538,Nobina Sverige AB,1
121120000305046754,Nobina Sverige AB,1
121120000305046877,Nobina Sverige AB,1
121120000305047032,Nobina Sverige AB,1
121120000305047285,Nobina Sverige AB,1
121120000305047333,Nobina Sverige AB,1
121120000305047405,Nobina Sverige AB,1
121120000305047549,Nobina Sverige AB,1
121120000305047597,Nobina Sverige AB,1
121120000305047621,Nobina Sverige AB,1
121120000305047669,Nobina Sverige AB,1
121120000305047717,Nobina Sverige AB,1
121120000305047789,Nobina Sverige AB,1
121120000305047837,Nobina Sverige AB,1
121120000305047861,Nobina Sverige AB,1
121120000305047933,Nobina Sverige AB,1
121120000305047957,Nobina Sverige AB,1
121120000305048005,Nobina Sverige AB,1
121120000305048125,Nobina Sverige AB,1
121120000305048149,Nobina Sverige AB,1
121120000305048269,Nobina Sverige AB,1
121120000305048341,Nobina Sverige AB,1
121120000305048437,Nobina Sverige AB,1
121120000305048461,Nobina Sverige AB,1
121120000305048557,Nobina Sverige AB,1
121120000305048581,Nobina Sverige AB,1
121120000305048605,Nobina Sverige AB,1
121120000305048653,Nobina Sverige AB,1
121120000305048773,Nobina Sverige AB,1
121120000305048845,Nobina Sverige AB,1
121120000305048869,Nobina Sverige AB,1
121120000305048893,Nobina Sverige AB,1
121120000305048941,Nobina Sverige AB,1
121120000305048965,Nobina Sverige AB,1
121120000305049013,Nobina Sverige AB,1
121120000305049037,Nobina Sverige AB,1
121120000305049085,Nobina Sverige AB,1
121120000305049109,Nobina Sverige AB,1
121120000305049229,Nobina Sverige AB,1
121120000305049277,Nobina Sverige AB,1
121120000305049445,Nobina Sverige AB,1
121120000305049547,Nobina Sverige AB,1
121120000305046178,Nobina Sverige AB,1
